ID,Completed,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_3.keys,general_instructions_key_3.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key_2.keys,enc_instructions_2_key_2.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_block.thisRepN,enc_practice_block.thisTrialN,enc_practice_block.thisN,enc_practice_block.thisIndex,enc_practice_block.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,end_practice_key.keys,end_practice_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,enc_fx_key.rt,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_fx_key.rt,comprehension_question_4.thisRepN,comprehension_question_4.thisTrialN,comprehension_question_4.thisN,comprehension_question_4.thisIndex,comprehension_question_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,comprehension_continue_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,CompletionCode,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.26005,,,,,,223,2000,2,5,OBJ,ERP,1,3,stimuli/fractals/36b.jpg,-0.234375,0.138888889,stimuli/fractals/36b.jpg,stimuli/fractals/36c.jpg,stimuli/fractals/36a.jpg,-0.234375,0.138888889,-0.390625,0.138888889,-0.234375,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.810375,,,,,,224,3000,2,5,OBJ,ERP,1,5,stimuli/fractals/93a.jpg,0.390625,0.138888889,stimuli/fractals/93a.jpg,stimuli/fractals/93c.jpg,stimuli/fractals/93b.jpg,0.390625,0.138888889,0.234375,0.138888889,0.390625,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.37386,,,,,,225,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/90b.jpg,0.234375,0.138888889,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,stimuli/fractals/90a.jpg,0.234375,0.138888889,0.234375,-0.138888889,0.078125,0.138888889,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.62651,,,,,,226,2000,2,5,OBJ,OLP,1,5,stimuli/fractals/101a.jpg,-0.234375,-0.138888889,stimuli/fractals/101a.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101b.jpg,-0.234375,-0.138888889,-0.078125,-0.138888889,-0.390625,-0.138888889,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.64273,,,,,,227,3000,2,5,OBJ,ERP,2,0,stimuli/fractals/36b.jpg,-0.234375,0.138888889,stimuli/fractals/36b.jpg,stimuli/fractals/36c.jpg,stimuli/fractals/36a.jpg,-0.234375,0.138888889,-0.390625,0.138888889,-0.234375,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.4735,,,,,,228,4000,2,5,OBJ,ERP,1,6,stimuli/fractals/42a.jpg,0.078125,0.416666667,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,stimuli/fractals/42c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.40669,,,,,,229,5000,2,5,OBJ,ERP,2,0,stimuli/fractals/43c.jpg,-0.390625,0.138888889,stimuli/fractals/43c.jpg,stimuli/fractals/43a.jpg,stimuli/fractals/43b.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.314645,,,,,,230,3000,2,5,OBJ,ERP,2,0,stimuli/fractals/93a.jpg,0.390625,0.138888889,stimuli/fractals/93a.jpg,stimuli/fractals/93c.jpg,stimuli/fractals/93b.jpg,0.390625,0.138888889,0.234375,0.138888889,0.390625,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.51101,,,,,,231,500,2,5,OBJ,OLP,1,4,stimuli/fractals/27a.jpg,0.234375,-0.138888889,stimuli/fractals/27a.jpg,stimuli/fractals/27b.jpg,stimuli/fractals/27c.jpg,0.234375,-0.138888889,0.390625,-0.138888889,0.078125,-0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.72433,,,,,,232,7000,2,5,OBJ,OLP,2,0,stimuli/fractals/101c.jpg,-0.234375,-0.138888889,stimuli/fractals/101a.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101b.jpg,-0.234375,-0.138888889,-0.078125,-0.138888889,-0.390625,-0.138888889,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.510615,,,,,,233,1000,2,5,OBJ,ERP,1,4,stimuli/fractals/137b.jpg,0.078125,-0.138888889,stimuli/fractals/137b.jpg,stimuli/fractals/137a.jpg,stimuli/fractals/137c.jpg,0.078125,-0.138888889,0.078125,0.138888889,0.234375,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.78095,,,,,,234,2000,2,5,OBJ,OLP,1,2,stimuli/fractals/28a.jpg,-0.234375,-0.138888889,stimuli/fractals/28a.jpg,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,-0.234375,-0.138888889,-0.078125,-0.138888889,-0.234375,0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,2.630375,,,,,,235,1000,2,5,OBJ,ERP,2,0,stimuli/fractals/42a.jpg,0.078125,0.416666667,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,stimuli/fractals/42c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.12617,,,,,,236,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/27b.jpg,0.234375,-0.138888889,stimuli/fractals/27a.jpg,stimuli/fractals/27b.jpg,stimuli/fractals/27c.jpg,0.234375,-0.138888889,0.390625,-0.138888889,0.078125,-0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.173965,,,,,,237,3000,2,5,OBJ,OLP,2,0,stimuli/fractals/28c.jpg,-0.234375,-0.138888889,stimuli/fractals/28a.jpg,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,-0.234375,-0.138888889,-0.078125,-0.138888889,-0.234375,0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.42976,,,,,,238,1000,2,5,OBJ,ERP,2,0,stimuli/fractals/137b.jpg,0.078125,-0.138888889,stimuli/fractals/137b.jpg,stimuli/fractals/137a.jpg,stimuli/fractals/137c.jpg,0.078125,-0.138888889,0.078125,0.138888889,0.234375,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.341405,,,,,,239,3000,2,5,OBJ,OLP,1,5,stimuli/fractals/132c.jpg,-0.390625,-0.416666667,stimuli/fractals/132c.jpg,stimuli/fractals/132a.jpg,stimuli/fractals/132b.jpg,-0.390625,-0.416666667,-0.234375,-0.416666667,-0.390625,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,1000,2,5,OBJ,OLP,1,3,stimuli/fractals/138a.jpg,0.234375,-0.416666667,stimuli/fractals/138a.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138b.jpg,0.234375,-0.416666667,0.078125,-0.416666667,0.390625,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,j,j,1.79071,,,,,,241,2000,2,5,OBJ,OLP,1,1,stimuli/fractals/31c.jpg,-0.390625,-0.138888889,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,-0.390625,-0.138888889,-0.390625,0.138888889,-0.234375,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,1,0.00835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,2.525305,,,,,,242,1000,2,5,OBJ,OLP,1,6,stimuli/fractals/20c.jpg,0.078125,-0.416666667,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,0.078125,-0.416666667,-0.078125,-0.416666667,0.234375,-0.416666667,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.07341,,,,,,243,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/31a.jpg,-0.390625,-0.138888889,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,-0.390625,-0.138888889,-0.390625,0.138888889,-0.234375,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,0.906775,,,,,,244,7000,2,5,OBJ,OLP,2,0,stimuli/fractals/138c.jpg,0.234375,-0.416666667,stimuli/fractals/138a.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138b.jpg,0.234375,-0.416666667,0.078125,-0.416666667,0.390625,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.612555,,,,,,245,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/132a.jpg,-0.390625,-0.416666667,stimuli/fractals/132c.jpg,stimuli/fractals/132a.jpg,stimuli/fractals/132b.jpg,-0.390625,-0.416666667,-0.234375,-0.416666667,-0.390625,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,1000,2,5,OBJ,OLP,1,1,stimuli/fractals/128b.jpg,-0.390625,0.138888889,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,0.416666667,0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,j,f,1.174545,,,,,,247,8000,2,5,OBJ,OLP,1,2,stimuli/fractals/71a.jpg,0.078125,0.416666667,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,1,0.059725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,0.611695,,,,,,248,3000,2,5,OBJ,OLP,2,0,stimuli/fractals/128a.jpg,-0.390625,0.138888889,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,0.416666667,0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.908165,,,,,,249,1000,2,5,OBJ,OLP,2,0,stimuli/fractals/20a.jpg,0.078125,-0.416666667,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,0.078125,-0.416666667,-0.078125,-0.416666667,0.234375,-0.416666667,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.57446,,,,,,250,1000,2,5,OBJ,OLP,2,0,stimuli/fractals/71b.jpg,0.078125,0.416666667,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1000,,5,OBJ,FOIL,,,stimuli/fractals/113c.jpg,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.31465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,1000,,5,OBJ,LURE,,,stimuli/fractals/9b.jpg,0.078125,0.138888889,stimuli/fractals/9c.jpg,stimuli/fractals/9a.jpg,stimuli/fractals/9b.jpg,0.078125,0.138888889,0.078125,-0.138888889,0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.24296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,211,ERP,stimuli/fractals/9c.jpg,0.078125,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4000,,5,OBJ,TARGET,,,stimuli/fractals/48a.jpg,-0.078125,0.416666667,stimuli/fractals/48a.jpg,stimuli/fractals/48c.jpg,stimuli/fractals/48b.jpg,-0.078125,0.416666667,-0.078125,0.138888889,0.078125,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.85958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,202,OLP,stimuli/fractals/48a.jpg,-0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8000,,5,OBJ,FOIL,,,stimuli/fractals/10a.jpg,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.17795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,krwSMP9L,igen,igen,2020-09-28_11h05.25.205,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6000,,5,OBJ,FOIL,,,stimuli/fractals/161a.jpg,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.010045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
