ID,Completed,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_3.keys,general_instructions_key_3.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key_2.keys,enc_instructions_2_key_2.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_block.thisRepN,enc_practice_block.thisTrialN,enc_practice_block.thisN,enc_practice_block.thisIndex,enc_practice_block.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,enc_fx_key.rt,end_practice_key.keys,end_practice_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,comprehension_continue_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_fx_key.rt,comprehension_question_4.thisRepN,comprehension_question_4.thisTrialN,comprehension_question_4.thisN,comprehension_question_4.thisIndex,comprehension_question_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,CompletionCode,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,2000,,3,OBJ,TARGET,,,stimuli/fractals/125c.jpg,0.234375,0.416666667,stimuli/fractals/125c.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125a.jpg,0.234375,0.416666667,0.078125,0.416666667,0.390625,0.416666667,-0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,138,ERP,stimuli/fractals/125c.jpg,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1000,,3,OBJ,LURE,,,stimuli/fractals/147c.jpg,-0.390625,-0.416666667,stimuli/fractals/147a.jpg,stimuli/fractals/147b.jpg,stimuli/fractals/147c.jpg,-0.390625,-0.416666667,-0.390625,-0.138888889,-0.234375,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.993485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,140,ERP,stimuli/fractals/147a.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,f,0,2.97872,right,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képekre a Galériaberendezés feladatban? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képekre figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képekre. ",ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,j,0,0.20263,right,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képekre a Képfelismerés feladatban? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képekre figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képekre. ",ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2000,1,3,OBJ,OLP,1,6,stimuli/fractals/75b.jpg,0.390625,0.416666667,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,stimuli/fractals/75c.jpg,0.390625,0.416666667,0.390625,0.138888889,0.234375,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,5.46902,0,2,2,2,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,97.486535,0,0,0,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.96544,,,,,,151,2000,2,4,LOC,LLP,1,6,stimuli/fractals/27c.jpg,0.078125,-0.138888889,stimuli/fractals/27c.jpg,stimuli/fractals/27b.jpg,stimuli/fractals/27a.jpg,0.078125,-0.138888889,0.078125,0.138888889,0.078125,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.680075,,,,,,152,1000,2,4,LOC,LLP,1,1,stimuli/fractals/126c.jpg,-0.234375,-0.138888889,stimuli/fractals/126c.jpg,stimuli/fractals/126a.jpg,stimuli/fractals/126b.jpg,-0.234375,-0.138888889,-0.234375,0.138888889,-0.234375,-0.416666667,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.323715,,,,,,153,4000,2,4,LOC,BL,0,0,stimuli/fractals/97c.jpg,0.390625,-0.138888889,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97b.jpg,0.390625,-0.138888889,0.234375,-0.138888889,0.390625,0.138888889,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.1739,,,,,,154,1000,2,4,LOC,LLP,2,0,stimuli/fractals/126c.jpg,0.234375,-0.138888889,stimuli/fractals/126c.jpg,stimuli/fractals/126a.jpg,stimuli/fractals/126b.jpg,0.390625,-0.138888889,0.234375,-0.138888889,0.390625,0.138888889,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.767255,,,,,,155,3000,2,4,LOC,LLP,1,5,stimuli/fractals/52c.jpg,-0.390625,-0.416666667,stimuli/fractals/52c.jpg,stimuli/fractals/52a.jpg,stimuli/fractals/52b.jpg,-0.390625,-0.416666667,-0.234375,-0.416666667,-0.390625,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.389405,,,,,,156,6000,2,4,LOC,LLP,1,5,stimuli/fractals/142c.jpg,-0.390625,0.138888889,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.50036,,,,,,157,4000,2,4,LOC,LLP,1,6,stimuli/fractals/73c.jpg,-0.390625,-0.138888889,stimuli/fractals/73c.jpg,stimuli/fractals/73a.jpg,stimuli/fractals/73b.jpg,-0.390625,-0.138888889,-0.390625,-0.416666667,-0.390625,0.138888889,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.74003,,,,,,158,6000,2,4,LOC,LLP,2,0,stimuli/fractals/27c.jpg,0.078125,0.138888889,stimuli/fractals/27c.jpg,stimuli/fractals/27b.jpg,stimuli/fractals/27a.jpg,0.078125,-0.138888889,0.078125,0.138888889,0.078125,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.12622,,,,,,159,1000,2,4,LOC,LLP,1,3,stimuli/fractals/22c.jpg,0.234375,0.416666667,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,0.234375,0.416666667,0.078125,0.416666667,0.234375,0.138888889,-0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,0.850145,,,,,,160,500,2,4,LOC,LLP,1,4,stimuli/fractals/149c.jpg,-0.078125,-0.138888889,stimuli/fractals/149c.jpg,stimuli/fractals/149b.jpg,stimuli/fractals/149a.jpg,-0.078125,-0.138888889,-0.234375,-0.138888889,-0.078125,0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.2075,,,,,,161,1000,2,4,LOC,LLP,2,0,stimuli/fractals/52c.jpg,-0.234375,-0.416666667,stimuli/fractals/52c.jpg,stimuli/fractals/52a.jpg,stimuli/fractals/52b.jpg,-0.390625,-0.416666667,-0.234375,-0.416666667,-0.390625,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.013465,,,,,,162,3000,2,4,LOC,LLP,2,0,stimuli/fractals/142c.jpg,-0.234375,0.138888889,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.509955,,,,,,163,2000,2,4,LOC,LLP,2,0,stimuli/fractals/22c.jpg,0.078125,0.416666667,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,0.234375,0.416666667,0.078125,0.416666667,0.234375,0.138888889,-0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.007545,,,,,,164,500,2,4,LOC,LLP,2,0,stimuli/fractals/73c.jpg,-0.390625,-0.416666667,stimuli/fractals/73c.jpg,stimuli/fractals/73a.jpg,stimuli/fractals/73b.jpg,-0.390625,-0.138888889,-0.390625,-0.416666667,-0.390625,0.138888889,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.194435,,,,,,165,1000,2,4,LOC,LLP,2,0,stimuli/fractals/149c.jpg,-0.234375,-0.138888889,stimuli/fractals/149c.jpg,stimuli/fractals/149b.jpg,stimuli/fractals/149a.jpg,-0.078125,-0.138888889,-0.234375,-0.138888889,-0.078125,0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.5412,,,,,,166,5000,2,4,LOC,LLP,1,3,stimuli/fractals/54a.jpg,0.078125,0.416666667,stimuli/fractals/54a.jpg,stimuli/fractals/54b.jpg,stimuli/fractals/54c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.171435,,,,,,167,3000,2,4,LOC,ERP,1,1,stimuli/fractals/43a.jpg,0.234375,-0.416666667,stimuli/fractals/43a.jpg,stimuli/fractals/43b.jpg,stimuli/fractals/43c.jpg,0.234375,-0.416666667,0.234375,-0.138888889,0.390625,-0.416666667,-0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.01029,,,,,,168,3000,2,4,LOC,LLP,1,6,stimuli/fractals/71c.jpg,0.078125,-0.138888889,stimuli/fractals/71c.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71a.jpg,0.078125,-0.138888889,0.078125,0.138888889,0.078125,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.169855,,,,,,169,1000,2,4,LOC,ERP,2,0,stimuli/fractals/43a.jpg,0.234375,-0.416666667,stimuli/fractals/43a.jpg,stimuli/fractals/43b.jpg,stimuli/fractals/43c.jpg,0.234375,-0.416666667,0.234375,-0.138888889,0.390625,-0.416666667,-0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.027355,,,,,,170,4000,2,4,LOC,LLP,2,0,stimuli/fractals/54a.jpg,0.078125,0.138888889,stimuli/fractals/54a.jpg,stimuli/fractals/54b.jpg,stimuli/fractals/54c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,2.06747,,,,,,171,5000,2,4,LOC,ERP,1,5,stimuli/fractals/169c.jpg,0.234375,-0.138888889,stimuli/fractals/169c.jpg,stimuli/fractals/169b.jpg,stimuli/fractals/169a.jpg,0.234375,-0.138888889,0.234375,-0.416666667,0.078125,-0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.807275,,,,,,172,3000,2,4,LOC,LLP,1,3,stimuli/fractals/148b.jpg,0.234375,0.416666667,stimuli/fractals/148b.jpg,stimuli/fractals/148c.jpg,stimuli/fractals/148a.jpg,0.234375,0.416666667,0.234375,0.138888889,0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.80268,,,,,,173,1000,2,4,LOC,LLP,1,4,stimuli/fractals/108a.jpg,-0.234375,0.138888889,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,-0.234375,0.138888889,-0.390625,0.138888889,-0.234375,-0.138888889,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,0.927785,,,,,,174,4000,2,4,LOC,BL,0,0,stimuli/fractals/97c.jpg,0.390625,-0.138888889,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97b.jpg,0.390625,-0.138888889,0.234375,-0.138888889,0.390625,0.138888889,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.10903,,,,,,175,2000,2,4,LOC,LLP,2,0,stimuli/fractals/71c.jpg,0.234375,-0.138888889,stimuli/fractals/71c.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71a.jpg,0.390625,-0.138888889,0.234375,-0.138888889,0.390625,0.138888889,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.19204,,,,,,176,500,2,4,LOC,LLP,2,0,stimuli/fractals/148b.jpg,0.234375,0.138888889,stimuli/fractals/148b.jpg,stimuli/fractals/148c.jpg,stimuli/fractals/148a.jpg,0.234375,0.416666667,0.234375,0.138888889,0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.290555,,,,,,177,1000,2,4,LOC,ERP,2,0,stimuli/fractals/169c.jpg,0.234375,-0.138888889,stimuli/fractals/169c.jpg,stimuli/fractals/169b.jpg,stimuli/fractals/169a.jpg,0.234375,-0.138888889,0.234375,-0.416666667,0.078125,-0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
